timestamp,timestamp_ist,level0_action,level0_reason,active_minutes,ch1_active_minutes,ch2_active_minutes,ch1_ready,ch2_ready,actual_setpoint_ch1,actual_setpoint_ch2,level1_action,level1_reason,ahu_active_minutes,ahu_ready,ahu_freq_med,rat_med,rh_med,current_setpoint_ch1,recommended_setpoint_ch1,current_setpoint_ch2,recommended_setpoint_ch2,level2_action,level2_reason,chiller_stress,ch1_chiller_stress,ch2_chiller_stress,load,ch1_load,ch2_load,ch1_ev_out_med,ch1_evap_dt_med,ch1_return_temp_med,ch2_ev_out_med,ch2_evap_dt_med,ch2_return_temp_med,final_action_ch1,final_action_ch2,level3_action,level3_reason,best_possible_temp,avg_cond_inlet_temp,level3_delta,requested_ct_count,ct_active_count,ct_ch1_running,ct_ch2_running,CT1_VFD1_Mb2-VFD_Fr-Hz,CT1_VFD2_Mb2-VFD_Fr-Hz,CT2_VFD1_Mb2-VFD_Fr-Hz,CT2_VFD2_Mb2-VFD_Fr-Hz,CT1_VFD1_Mb1-VFD_Run-St,CT1_VFD2_Mb1-VFD_Run-St,CT2_VFD1_Mb1-VFD_Run-St,CT2_VFD2_Mb1-VFD_Run-St,ch1_power_med,ch2_power_med,ch1_setpoint_med,ch2_setpoint_med
2026-06-12 18:30:00+00:00,2026-06-13 00:00:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,320.0,0.0,320.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,23.0,44.0,9.0,,9.0,9.3,raise_setpoint,,0.0,,0.0,medium,,medium,12.0,0.0,12.0,9.0,2.5999999999999996,11.6,,raise_setpoint,add_ct,delta 3.97 -> start 2 CT at 45 Hz,26.68,30.65,3.97,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,72.0,9.0,9.0
2026-06-12 18:45:00+00:00,2026-06-13 00:15:00+05:30,hold,chiller 2 is active but running for 25 minutes or less,3.0,0.0,3.0,False,False,9.0,9.0,,,,,0.0,23.1,43.0,9.0,,9.0,,,,,,,,,,12.0,0.0,12.0,9.0,2.6499999999999986,11.75,hold,hold,add_ct,delta 4.56 -> start 2 CT at 45 Hz,26.44,31.0,4.56,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,71.5,9.0,9.0
2026-06-12 19:00:00+00:00,2026-06-13 00:30:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,25.25,43.0,9.0,,9.0,9.5,raise_setpoint,,-0.3000000000000007,,-0.3000000000000007,low,,low,11.9,0.09999999999999964,12.0,8.7,2.0249999999999986,10.6,,raise_setpoint,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,52.5,9.0,9.0
2026-06-12 19:15:00+00:00,2026-06-13 00:45:00+05:30,hold,chiller 2 is active but running for 25 minutes or less,15.0,0.0,15.0,False,False,9.0,9.0,,,,,0.0,25.1,43.0,9.0,,9.0,,,,,,,,,,11.75,-0.5999999999999996,11.05,9.0,1.8500000000000014,10.9,hold,hold,add_ct,delta 1.86 -> start 2 CT at 45 Hz,26.44,28.3,1.86,2,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,45.5,9.0,9.0
2026-06-12 19:30:00+00:00,2026-06-13 01:00:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,30.0,0.0,30.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,23.95,43.0,9.0,,9.0,9.5,raise_setpoint,,0.0,,0.0,low,,low,11.2,0.0,11.149999999999999,9.0,1.6999999999999993,10.7,,raise_setpoint,hold,delta 0.56 <= 1.00,26.44,27.0,0.56,0,0,False,True,,,,,,,,,0.0,38.0,9.0,9.0
2026-06-12 19:45:00+00:00,2026-06-13 01:15:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,45.0,0.0,45.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,22.4,42.0,9.0,,9.0,9.5,raise_setpoint,,0.1999999999999993,,0.1999999999999993,low,,low,11.0,0.0,11.0,9.2,2.0500000000000007,11.25,,raise_setpoint,hold,delta 0.13 <= 1.00,26.22,26.35,0.13,0,0,False,True,,,,,,,,,0.0,44.0,9.0,9.0
2026-06-12 20:00:00+00:00,2026-06-13 01:30:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,60.0,0.0,60.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,22.9,48.0,9.0,,9.0,9.5,raise_setpoint,,0.1999999999999993,,0.1999999999999993,low,,low,11.0,0.40000000000000036,11.4,9.2,2.0,11.25,,raise_setpoint,hold,delta 0.78 <= 1.00,25.82,26.6,0.78,0,0,False,True,,,,,,,,,0.0,44.5,9.0,9.0
2026-06-12 20:15:00+00:00,2026-06-13 01:45:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,75.0,0.0,75.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,23.9,48.0,9.0,,9.0,9.5,raise_setpoint,,0.25,,0.25,low,,low,11.2,0.40000000000000036,11.5,9.25,2.1000000000000014,11.4,,raise_setpoint,hold,delta 0.98 <= 1.00,25.82,26.8,0.98,0,0,False,True,,,,,,,,,0.0,48.0,9.0,9.0
2026-06-12 20:30:00+00:00,2026-06-13 02:00:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,90.0,0.0,90.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,24.5,48.0,9.0,,9.0,9.5,raise_setpoint,,0.1999999999999993,,0.1999999999999993,low,,low,11.3,0.34999999999999787,11.649999999999999,9.2,2.200000000000001,11.4,,raise_setpoint,add_ct,delta 1.18 -> start 1 CT at 45 Hz,25.82,27.0,1.18,1,2,False,True,45.0,,,,1.0,,,,0.0,50.0,9.0,9.0
2026-06-12 20:45:00+00:00,2026-06-13 02:15:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,105.0,0.0,105.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,24.8,49.0,9.0,,9.0,9.5,raise_setpoint,,0.1999999999999993,,0.1999999999999993,low,,low,11.4,0.29999999999999893,11.7,9.2,2.150000000000002,11.350000000000001,,raise_setpoint,add_ct,delta 1.25 -> start 1 CT at 45 Hz,25.75,27.0,1.25,1,2,False,True,45.0,,,,1.0,,,,0.0,48.5,9.0,9.0
2026-06-12 21:00:00+00:00,2026-06-13 02:30:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,120.0,0.0,120.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,25.0,49.0,9.0,,9.0,9.5,raise_setpoint,,0.1999999999999993,,0.1999999999999993,low,,low,11.45,0.1999999999999993,11.7,9.2,2.1000000000000014,11.3,,raise_setpoint,add_ct,delta 1.25 -> start 1 CT at 45 Hz,25.75,27.0,1.25,1,2,False,True,45.0,,,,1.0,,,,0.0,46.5,9.0,9.0
2026-06-12 21:15:00+00:00,2026-06-13 02:45:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,135.0,0.0,135.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,25.3,49.0,9.0,,9.0,9.5,raise_setpoint,,0.1999999999999993,,0.1999999999999993,low,,low,11.4,0.1999999999999993,11.6,9.2,2.1999999999999993,11.4,,raise_setpoint,add_ct,delta 1.05 -> start 1 CT at 45 Hz,25.75,26.8,1.05,1,2,False,True,45.0,,,,1.0,,,,0.0,48.5,9.0,9.0
2026-06-12 21:30:00+00:00,2026-06-13 03:00:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,150.0,0.0,150.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,25.7,49.0,9.0,,9.0,9.5,raise_setpoint,,0.1999999999999993,,0.1999999999999993,low,,low,11.4,0.24999999999999822,11.649999999999999,9.2,2.1500000000000004,11.3,,raise_setpoint,hold,delta 0.85 <= 1.00,25.75,26.6,0.85,0,0,False,True,,,,,,,,,0.0,47.0,9.0,9.0
2026-06-12 21:45:00+00:00,2026-06-13 03:15:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,165.0,0.0,165.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,25.25,49.0,9.0,,9.0,9.5,raise_setpoint,,0.09999999999999964,,0.09999999999999964,low,,low,11.4,0.1999999999999993,11.6,9.1,2.0999999999999996,11.149999999999999,,raise_setpoint,add_ct,delta 1.10 -> start 1 CT at 45 Hz,25.4,26.5,1.1,1,2,False,True,45.0,,,,1.0,,,,0.0,46.0,9.0,9.0
2026-06-12 22:00:00+00:00,2026-06-13 03:30:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,180.0,0.0,180.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,26.15,49.0,9.0,,9.0,9.5,raise_setpoint,,0.14999999999999858,,0.14999999999999858,low,,low,11.4,0.09999999999999964,11.5,9.149999999999999,2.0999999999999996,11.2,,raise_setpoint,add_ct,delta 1.40 -> start 1 CT at 45 Hz,25.4,26.8,1.4,1,2,False,True,45.0,,,,1.0,,,,0.0,47.0,9.0,9.0
2026-06-12 22:15:00+00:00,2026-06-13 03:45:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,195.0,0.0,195.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,26.2,49.0,9.0,,9.0,9.5,raise_setpoint,,0.09999999999999964,,0.09999999999999964,low,,low,11.3,0.1999999999999993,11.5,9.1,2.049999999999999,11.1,,raise_setpoint,add_ct,delta 1.30 -> start 1 CT at 45 Hz,25.4,26.7,1.3,1,2,False,True,45.0,,,,1.0,,,,0.0,46.0,9.0,9.0
2026-06-12 22:30:00+00:00,2026-06-13 04:00:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,210.0,0.0,210.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,26.05,49.0,9.0,,9.0,9.5,raise_setpoint,,0.09999999999999964,,0.09999999999999964,low,,low,11.3,0.09999999999999964,11.4,9.1,2.0,11.2,,raise_setpoint,add_ct,delta 1.50 -> start 2 CT at 45 Hz,25.4,26.9,1.5,2,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,45.0,9.0,9.0
2026-06-12 22:45:00+00:00,2026-06-13 04:15:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,225.0,0.0,225.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,26.15,50.0,9.0,,9.0,9.5,raise_setpoint,,0.1999999999999993,,0.1999999999999993,low,,low,11.25,0.25,11.5,9.2,2.1000000000000014,11.3,,raise_setpoint,add_ct,delta 1.71 -> start 2 CT at 45 Hz,25.29,27.0,1.71,2,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,48.0,9.0,9.0
2026-06-12 23:00:00+00:00,2026-06-13 04:30:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,25.9,50.0,9.0,,9.0,9.5,raise_setpoint,,0.25,,0.25,low,,low,11.6,0.34999999999999964,11.95,9.25,2.0500000000000007,11.3,,raise_setpoint,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-12 23:15:00+00:00,2026-06-13 04:45:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,26.55,50.0,9.0,,9.0,,,,,,,,,,11.8,0.1999999999999993,12.0,12.149999999999999,0.3000000000000007,12.5,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-12 23:30:00+00:00,2026-06-13 05:00:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,26.924999999999997,50.0,9.0,,9.0,,,,,,,,,,12.0,0.1999999999999993,12.2,14.275,0.4499999999999993,14.7,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-12 23:45:00+00:00,2026-06-13 05:15:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,26.7,51.0,9.0,,9.0,,,,,,,,,,12.0,0.40000000000000036,12.4,14.4,0.4499999999999993,14.8,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-13 00:00:00+00:00,2026-06-13 05:30:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,26.5,51.0,9.0,,9.0,,,,,,,,,,12.2,0.3000000000000007,12.5,14.4,0.5,14.95,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-13 00:15:00+00:00,2026-06-13 05:45:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,26.4,51.0,9.0,,9.0,,,,,,,,,,12.45,0.09999999999999964,12.6,14.5,0.5,15.0,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-13 00:30:00+00:00,2026-06-13 06:00:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,26.3,51.0,9.0,,9.0,,,,,,,,,,12.55,0.09999999999999964,12.7,14.6,0.5499999999999989,15.1,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-13 00:45:00+00:00,2026-06-13 06:15:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,26.3,49.0,9.0,,9.0,,,,,,,,,,12.75,0.09999999999999964,12.8,14.7,0.5,15.3,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-13 01:00:00+00:00,2026-06-13 06:30:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,26.2,49.0,9.0,,9.0,,,,,,,,,,12.9,0.0,12.95,14.9,0.5,15.4,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-13 01:15:00+00:00,2026-06-13 06:45:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,26.2,49.0,9.0,,9.0,,,,,,,,,,13.0,0.0,13.0,15.0,0.5,15.5,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-13 01:30:00+00:00,2026-06-13 07:00:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,26.15,49.0,9.0,,9.0,,,,,,,,,,13.2,-0.09999999999999964,13.1,15.05,0.4499999999999993,15.5,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-13 01:45:00+00:00,2026-06-13 07:15:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,26.2,45.0,9.0,,9.0,,,,,,,,,,13.4,-0.14999999999999858,13.25,15.2,0.3000000000000007,15.5,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-13 02:00:00+00:00,2026-06-13 07:30:00+05:30,pass,no active chillers,0.0,0.0,0.0,False,False,9.0,9.0,hold,incomplete 15min data window,,,0.0,26.3,45.0,9.0,,9.0,,,,,,,,,,13.6,-0.1999999999999993,13.4,15.350000000000001,0.29999999999999893,15.6,,,hold,no running chillers or missing condenser inlet temp,,,,0,0,False,False,,,,,,,,,0.0,0.0,9.0,9.0
2026-06-13 02:15:00+00:00,2026-06-13 07:45:00+05:30,hold,chiller 2 is active but running for 25 minutes or less,11.0,0.0,11.0,False,False,9.0,9.0,,,,,0.0,25.2,47.0,9.0,,9.0,,,,,,,,,,13.2,-0.05000000000000071,13.45,15.350000000000001,3.299999999999997,17.45,hold,hold,hold,delta 0.99 <= 1.00,25.61,26.6,0.99,0,0,False,True,,,,,,,,,0.0,65.5,9.0,9.0
2026-06-13 02:30:00+00:00,2026-06-13 08:00:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,26.0,0.0,26.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,11.0,False,40.0,24.65,47.0,9.0,,9.0,9.0,hold,high load hold at 9.0,-0.25,,-0.25,high,,high,14.0,2.0999999999999996,16.15,8.75,5.15,13.9,,hold,add_ct,delta 4.94 -> start 2 CT at 45 Hz,25.61,30.55,4.94,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,167.0,9.0,9.0
2026-06-13 02:45:00+00:00,2026-06-13 08:15:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,41.0,0.0,41.0,False,True,9.0,9.0,go_to_level_2,,26.0,True,40.0,22.6,44.0,9.0,,9.0,9.5,raise_setpoint,,-0.25,,-0.25,low,,low,15.350000000000001,-1.4499999999999993,14.0,8.75,2.6500000000000004,11.5,,raise_setpoint,add_ct,delta 4.51 -> start 2 CT at 45 Hz,26.34,30.85,4.51,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,72.0,9.0,9.0
2026-06-13 03:00:00+00:00,2026-06-13 08:30:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,56.0,0.0,56.0,False,True,9.0,9.0,go_to_level_2,,41.0,True,40.0,21.95,44.0,9.0,,9.0,9.5,raise_setpoint,,-0.09999999999999964,,-0.09999999999999964,low,,low,14.1,-1.5500000000000007,12.6,8.9,2.4000000000000004,11.3,,raise_setpoint,add_ct,delta 2.96 -> start 2 CT at 45 Hz,26.34,29.3,2.96,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,63.5,9.0,9.0
2026-06-13 03:15:00+00:00,2026-06-13 08:45:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,71.0,0.0,71.0,False,True,9.0,9.0,go_to_level_2,,56.0,True,40.0,22.5,44.0,9.0,,9.0,9.5,raise_setpoint,,0.0,,0.0,low,,low,12.9,-0.7999999999999989,12.0,9.0,2.4499999999999993,11.5,,raise_setpoint,add_ct,delta 1.96 -> start 2 CT at 45 Hz,26.34,28.3,1.96,2,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,59.0,9.0,9.0
2026-06-13 03:30:00+00:00,2026-06-13 09:00:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,86.0,0.0,86.0,False,True,9.0,9.0,go_to_level_2,,71.0,True,36.0,22.35,44.0,9.0,,9.0,9.5,raise_setpoint,,-0.09999999999999964,,-0.09999999999999964,low,,low,12.149999999999999,-0.3000000000000007,11.9,8.9,2.1999999999999993,11.1,,raise_setpoint,add_ct,delta 1.76 -> start 2 CT at 45 Hz,26.34,28.1,1.76,2,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,52.5,9.0,9.0
2026-06-13 03:45:00+00:00,2026-06-13 09:15:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,101.0,0.0,101.0,False,True,9.0,9.0,go_to_level_2,,86.0,True,36.0,22.0,40.0,9.0,,9.0,9.5,raise_setpoint,,-0.09999999999999964,,-0.09999999999999964,low,,low,11.8,-0.10000000000000142,11.7,8.9,2.200000000000001,11.1,,raise_setpoint,add_ct,delta 1.15 -> start 1 CT at 45 Hz,26.85,28.0,1.15,1,2,False,True,45.0,,,,1.0,,,,0.0,54.0,9.0,9.0
2026-06-13 04:00:00+00:00,2026-06-13 09:30:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,116.0,0.0,116.0,False,True,9.0,9.0,go_to_level_2,,101.0,True,36.0,22.5,40.0,9.0,,9.0,9.5,raise_setpoint,,0.05000000000000071,,0.05000000000000071,low,,low,11.6,-0.29999999999999893,11.3,9.05,1.8999999999999986,11.0,,raise_setpoint,add_ct,delta 1.15 -> start 1 CT at 45 Hz,26.85,28.0,1.15,1,2,False,True,45.0,,,,1.0,,,,0.0,44.5,9.0,9.0
2026-06-13 04:15:00+00:00,2026-06-13 09:45:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,131.0,0.0,131.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,22.4,40.0,9.0,,9.0,9.5,raise_setpoint,,-0.09999999999999964,,-0.09999999999999964,low,,low,11.2,-0.049999999999998934,11.25,8.9,1.4000000000000004,10.3,,raise_setpoint,add_ct,delta 1.15 -> start 1 CT at 45 Hz,26.85,28.0,1.15,1,2,False,True,45.0,,,,1.0,,,,0.0,34.0,9.0,9.0
2026-06-13 04:30:00+00:00,2026-06-13 10:00:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,146.0,0.0,146.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,22.6,40.0,9.0,,9.0,9.5,raise_setpoint,,0.09999999999999964,,0.09999999999999964,low,,low,11.0,-0.15000000000000036,10.9,9.1,1.8500000000000014,11.149999999999999,,raise_setpoint,hold,delta 0.65 <= 1.00,26.85,27.5,0.65,0,0,False,True,,,,,,,,,0.0,45.0,9.0,9.0
2026-06-13 04:45:00+00:00,2026-06-13 10:15:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,161.0,0.0,161.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,22.6,36.0,9.0,,9.0,9.5,raise_setpoint,,0.0,,0.0,low,,low,10.850000000000001,0.3999999999999986,11.2,9.0,2.3000000000000007,11.350000000000001,,raise_setpoint,hold,delta 0.72 <= 1.00,27.28,28.0,0.72,0,0,False,True,,,,,,,,,0.0,53.0,9.0,9.0
2026-06-13 05:00:00+00:00,2026-06-13 10:30:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,176.0,0.0,176.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,22.7,36.0,9.0,,9.0,9.5,raise_setpoint,,0.0,,0.0,low,,low,11.0,0.5999999999999996,11.6,9.0,2.5,11.5,,raise_setpoint,hold,delta 0.92 <= 1.00,27.28,28.2,0.92,0,0,False,True,,,,,,,,,0.0,58.5,9.0,9.0
2026-06-13 05:15:00+00:00,2026-06-13 10:45:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,191.0,0.0,191.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,22.7,36.0,9.0,,9.0,9.5,raise_setpoint,,-0.09999999999999964,,-0.09999999999999964,low,,low,11.3,0.4499999999999993,11.8,8.9,2.0999999999999996,11.0,,raise_setpoint,add_ct,delta 1.32 -> start 1 CT at 45 Hz,27.28,28.6,1.32,1,2,False,True,45.0,,,,1.0,,,,0.0,51.5,9.0,9.0
2026-06-13 05:30:00+00:00,2026-06-13 11:00:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,206.0,0.0,206.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,22.7,36.0,9.0,,9.0,9.5,raise_setpoint,,0.0,,0.0,low,,low,11.45,0.0,11.4,9.0,2.0,11.0,,raise_setpoint,add_ct,delta 1.02 -> start 1 CT at 45 Hz,27.28,28.3,1.02,1,2,False,True,45.0,,,,1.0,,,,0.0,47.0,9.0,9.0
2026-06-13 05:45:00+00:00,2026-06-13 11:15:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,221.0,0.0,221.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,22.7,31.0,9.0,,9.0,9.5,raise_setpoint,,0.0,,0.0,low,,low,11.2,0.10000000000000142,11.3,9.0,2.0,11.0,,raise_setpoint,hold,delta 0.76 <= 1.00,27.44,28.2,0.76,0,0,False,True,,,,,,,,,0.0,46.0,9.0,9.0
2026-06-13 06:00:00+00:00,2026-06-13 11:30:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,236.0,0.0,236.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,22.9,31.0,9.0,,9.0,9.5,raise_setpoint,,0.0,,0.0,low,,low,11.1,0.20000000000000107,11.3,9.0,2.0,11.0,,raise_setpoint,hold,delta 0.76 <= 1.00,27.44,28.2,0.76,0,0,False,True,,,,,,,,,0.0,48.0,9.0,9.0
2026-06-13 06:15:00+00:00,2026-06-13 11:45:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,251.0,0.0,251.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,22.9,31.0,9.0,,9.0,9.5,raise_setpoint,,0.0,,0.0,low,,low,11.1,0.3000000000000007,11.4,9.0,2.0,11.0,,raise_setpoint,hold,delta 0.86 <= 1.00,27.44,28.3,0.86,0,0,False,True,,,,,,,,,0.0,48.0,9.0,9.0
2026-06-13 06:30:00+00:00,2026-06-13 12:00:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,266.0,0.0,266.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,22.95,31.0,9.0,,9.0,9.5,raise_setpoint,,0.0,,0.0,low,,low,11.2,0.20000000000000107,11.4,9.0,2.0,11.0,,raise_setpoint,hold,delta 0.96 <= 1.00,27.44,28.4,0.96,0,0,False,True,,,,,,,,,0.0,48.0,9.0,9.0
2026-06-13 06:45:00+00:00,2026-06-13 12:15:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,281.0,0.0,281.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,23.05,41.0,9.0,,9.0,9.5,raise_setpoint,,0.0,,0.0,low,,low,11.2,0.20000000000000107,11.4,9.0,2.0,11.0,,raise_setpoint,add_ct,delta 2.82 -> start 2 CT at 45 Hz,25.88,28.7,2.82,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,49.0,9.0,9.0
2026-06-13 07:00:00+00:00,2026-06-13 12:30:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,296.0,0.0,296.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,23.25,41.0,9.0,,9.0,9.5,raise_setpoint,,0.0,,0.0,low,,low,11.149999999999999,0.3000000000000007,11.45,9.0,2.0999999999999996,11.1,,raise_setpoint,add_ct,delta 3.32 -> start 2 CT at 45 Hz,25.88,29.2,3.32,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,51.5,9.0,9.0
2026-06-13 07:15:00+00:00,2026-06-13 12:45:00+05:30,pass,chiller 2 is active and running for more than 25 minutes,311.0,0.0,311.0,False,True,9.0,9.0,go_to_level_2,AHU not running long enough,0.0,False,0.0,23.4,30.0,9.0,,9.0,9.5,raise_setpoint,,0.0,,0.0,low,,low,11.2,0.3000000000000007,11.5,9.0,2.0999999999999996,11.1,,raise_setpoint,add_ct,delta 2.91 -> start 2 CT at 45 Hz,26.54,29.45,2.91,4,2,False,True,45.0,45.0,,,1.0,1.0,,,0.0,52.5,9.0,9.0
